time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
67731097;0;3350;1;-11.0;11.0;-5.6e-07;;;;0.0;142.0;1.0;4307.692383;0.0;0.0;0.0;0.0;22.0;120.0;0.0;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;0.75;18;88;88;88;100;100;100;100;76;100;100.0;100.0;100;100;76;100;100;100;88;100;88;100;76;76;76;100;88.0;100;100;100;88;88;100
67731144;0;3350;1;-11.0;11.0;-7.7e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;295428.5625;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;0.82;18;100;100;100;87;100;74;100;100;100;87.0;87.0;100;100;100;87;74;100;100;87;87;100;87;100;74;100;87.0;100;87;100;74;100;74
67731218;0;3350;1;-11.0;11.0;-8.2e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;318153.84375;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;0.79;18;100;100;100;87;100;100;100;87;100;100.0;100.0;100;100;87;87;100;100;87;100;87;100;87;100;87;100;87.0;100;87;100;75;100;100
67731287;0;3350;1;-11.0;11.0;-7.1e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;295428.5625;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;1.2;18;100;88;100;100;88;88;88;88;100;100.0;100.0;100;88;100;88;75;100;88;100;88;100;88;100;75;88;88.0;100;88;88;88;88;75
67731361;0;3350;1;-11.0;11.0;-8.8e-07;;;;0.0;142.0;1.0;3733.333252;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;1.2;18;100;100;100;87;100;87;87;87;100;100.0;100.0;87;100;100;87;87;100;100;100;75;100;75;100;87;100;100.0;100;87;100;100;87;75
67731424;0;3350;1;-11.0;11.0;-9.9e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;344666.65625;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;0.78;18;100;88;88;88;100;100;100;88;88;88.0;88.0;88;88;88;88;88;100;100;100;100;88;88;100;88;88;100.0;88;88;88;88;88;62
67731498;0;3350;1;-11.0;11.0;-8.1e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;56.0;243294.125;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;1.6;18;87;100;100;100;87;87;100;100;87;100.0;100.0;87;100;100;100;75;100;87;87;87;100;100;100;87;100;100.0;100;87;100;100;87;75
67731560;0;3350;1;-11.0;11.0;-8.7e-07;;;;0.0;142.0;1.0;4307.692383;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;1.2;18;100;87;100;100;87;87;100;100;100;87.0;87.0;100;100;87;87;75;87;87;87;87;87;87;100;87;87;100.0;75;100;100;87;100;62
67731633;0;3350;1;-11.0;11.0;-8.6e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;295428.5625;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;1.2;18;100;100;88;88;88;100;100;88;100;100.0;88.0;88;88;88;100;88;100;100;88;100;88;88;88;100;100;100.0;88;100;100;75;88;75
67731701;0;3350;1;-11.0;11.0;-9.8e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;183.0;295428.5625;0.0;0.0;0.0;0.0;1.0;0.48;951952;1719516;89;1.2;18;87;100;87;100;87;87;100;87;100;100.0;87.0;100;100;87;100;87;100;100;100;75;100;87;87;100;100;87.0;75;100;100;87;100;62
