timestamp,"fivegs_pcffunction_pa_policyamassoreq_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_policyamassosucc_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_policysmassoreq_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_policysmassosucc_total{plmnid=""00101"",snssai=""1""}","fivegs_pcffunction_pa_sessionnbr{plmnid=""00101"",snssai=""1""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:02:28.734999895,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:29.032000065,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:29.332000017,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:29.625000000,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:29.928999901,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:30.226999998,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:30.526000023,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:30.832000017,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:31.131000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:31.424000025,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:31.727999926,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:32.026000023,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:32.332000017,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:32.628999949,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:32.934999943,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:33.232000113,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:33.542999983,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:33.834000111,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:34.131000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:34.424999952,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:34.727999926,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:35.033999920,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:35.328000069,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:35.631000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:35.947999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:36.233000040,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:36.526999950,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:36.828000069,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:37.134999990,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:37.434000015,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:37.736999989,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:38.029000044,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:38.341000080,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:38.630000114,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:38.933000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:39.230000019,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:39.529000044,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:39.832999945,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:40.134999990,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:40.436000109,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:40.756000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:41.032000065,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:41.332000017,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:41.634000063,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:41.930999994,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:42.226999998,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:42.539000034,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:42.839999914,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:43.144999981,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:43.446000099,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:43.729000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:44.029999971,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:44.338999987,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:44.634999990,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:44.943000078,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:45.243000031,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:45.552000046,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:45.872999907,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:46.134000063,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:46.434999943,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:46.732000113,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:47.042999983,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:47.331000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:47.634000063,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:47.934999943,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:48.233999968,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:48.538000107,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:48.836999893,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:49.138999939,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:49.437999964,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:49.736000061,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:50.042999983,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:50.345000029,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:50.635999918,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:50.944999933,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:51.244999886,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:51.539999962,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:51.835999966,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:52.151999950,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:52.469000101,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:52.736999989,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:53.039999962,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:53.335000038,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:53.647000074,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:53.937999964,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:54.243000031,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:54.535000086,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:54.835999966,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:55.148000002,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:55.437000036,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:55.733999968,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:56.053999901,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:56.342999935,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:56.640000105,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:56.940999985,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:57.243000031,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:57.549999952,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:57.839999914,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:58.138999939,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:58.437999964,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:58.740999937,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:59.039999962,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:59.342999935,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:59.648000002,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:02:59.947999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:00.247999907,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:00.545000076,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:00.839999914,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:01.144000053,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:01.441999912,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:01.743000031,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:02.040999889,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:02.338000059,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:02.642999887,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:02.937999964,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:03.243000031,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:03.546000004,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:03.839999914,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:04.151000023,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:04.447999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:04.746999979,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:05.056999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:05.352999926,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:05.644000053,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:05.947999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:06.247999907,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:06.542000055,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:06.848999977,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:07.153000116,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:07.460000038,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:07.755000114,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:08.056999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:08.349999905,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:08.655999899,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:08.963000059,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:09.252000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:09.552000046,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:09.848000050,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:10.173000097,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:10.447999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:10.756000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:11.053999901,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:11.348000050,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:11.667999983,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:11.963999987,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:12.262000084,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:12.555999994,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:12.855000019,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:13.154000044,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:13.453999996,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:13.769999981,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:14.088999987,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:14.365999937,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:14.655999899,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:14.954999924,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:15.252000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:15.555999994,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:15.855999947,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:16.154999971,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:16.469000101,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:16.756000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:17.071000099,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:17.359999895,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:17.661999941,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:17.956000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:18.280999899,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:18.555000067,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:18.867000103,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:19.151999950,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:19.460999966,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:19.763000011,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:20.055000067,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:20.355999947,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:20.665999889,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:20.967999935,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:21.259000063,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:21.558000088,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:21.859999895,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:22.161000013,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:22.463000059,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:22.756000042,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:23.059999943,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:23.367000103,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:23.665999889,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:23.970999956,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:24.259999990,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:24.556999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:24.868999958,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:25.163000107,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:25.456000090,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:25.762000084,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:26.065000057,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:26.375999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:26.661000013,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:26.971999884,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:27.263000010,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:27.565000057,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:27.861999989,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:28.164999962,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:28.460000038,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:28.770999908,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:29.071000099,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:29.367000103,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:29.667000055,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:29.967000008,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:30.266999959,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:30.578999996,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:30.865999937,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:31.170000076,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:31.460999966,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:31.763999939,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:32.069000006,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:32.375999928,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:32.665999889,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:32.976000071,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:33.273999929,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:33.566999912,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:33.871999979,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:34.165999889,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:34.479000092,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:34.780999899,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:35.078999996,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:35.371000051,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:35.667000055,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:35.967999935,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:36.265000105,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:36.565999985,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:36.868999958,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:37.181999922,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:37.471999884,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:37.769999981,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:38.068000078,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:38.369999886,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:38.671000004,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:38.976000071,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:39.269000053,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:39.582000017,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:39.884000063,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:40.174999952,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:40.493000031,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:40.778000116,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:41.072999954,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:41.378000021,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:41.674999952,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:41.973999977,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:42.278000116,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:42.575999975,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:42.890000105,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:43.173000097,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:43.473000050,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:43.775000095,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:44.075000048,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:44.372999907,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:44.680999994,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:44.986000061,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:45.278000116,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:45.591000080,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:45.881999969,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:46.174000025,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:46.483000040,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:46.779999971,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:47.079999924,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:47.378000021,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:47.671999931,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:47.980000019,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:48.272000074,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:48.575999975,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:48.884000063,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:49.174000025,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:49.474999905,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:49.801000118,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:50.075000048,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:50.372999907,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
2025-11-14 11:03:50.678999901,69,69,69,69,65,1048576,-1,1879,265879552,44212224,206169,19
