timestamp,fivegs_ep_n3_gtp_indatapktn3upf_total,fivegs_ep_n3_gtp_outdatapktn3upf_total,fivegs_upffunction_sm_n4sessionestabreq_total,fivegs_upffunction_sm_n4sessionreport_total,fivegs_upffunction_sm_n4sessionreportsucc_total,fivegs_upffunction_upf_sessionnbr,"fivegs_upffunction_upf_qosflows{dnn=""internet""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:02:15.851000071,0,0,69,2205,2205,65,65,1048576,-1,67318,288829440,35618816,178917,12
2025-11-14 11:02:16.151999950,0,0,69,2205,2205,65,65,1048576,-1,67318,288829440,35618816,178917,12
2025-11-14 11:02:16.451999903,0,0,69,2205,2205,65,65,1048576,-1,67318,288829440,35618816,178917,12
2025-11-14 11:02:16.746999979,0,0,69,2205,2205,65,65,1048576,-1,67318,288829440,35618816,178917,12
2025-11-14 11:02:17.048000097,0,0,69,2205,2205,65,65,1048576,-1,67318,288829440,35618816,178917,12
2025-11-14 11:02:17.355999947,0,0,69,2205,2205,65,65,1048576,-1,67318,288829440,35618816,178917,12
2025-11-14 11:02:17.650000095,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:17.944000006,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:18.252000092,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:18.548000097,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:18.858000040,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:19.144000053,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:19.451999903,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:19.747999907,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:20.046999931,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:20.359999895,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:20.651000023,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:20.954999924,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:21.275000095,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:21.559999943,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:21.852999926,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:22.154000044,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:22.467999935,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:22.753000021,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:23.051000118,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:23.359999895,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:23.691999912,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:23.948999882,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:24.253000021,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:24.555999994,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:24.861000061,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:25.164000034,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:25.453000069,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:25.780999899,0,0,69,2205,2205,65,65,1048576,-1,67319,288829440,35618816,178917,12
2025-11-14 11:02:26.051000118,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:26.348999977,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:26.653000116,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:26.960000038,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:27.250999927,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:27.558000088,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:27.862999916,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:28.158999920,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:28.471999884,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:28.752000093,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:29.055999994,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:29.365999937,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:29.651999950,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:29.963999987,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:30.259999990,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:30.553999901,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:30.862999916,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:31.157999992,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:31.456000090,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:31.756999969,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:32.072000027,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:32.358000040,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:32.655999899,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:32.963999987,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:33.263000010,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:33.572000027,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:33.855999947,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:34.154999971,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:34.469000101,0,0,69,2205,2205,65,65,1048576,-1,67320,288829440,35618816,178917,12
2025-11-14 11:02:34.756999969,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:35.061000109,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:35.355000019,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:35.667999983,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:35.980999947,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:36.259000063,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:36.558000088,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:36.867000103,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:37.160000086,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:37.467000008,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:37.769000053,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:38.059000015,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:38.364000082,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:38.663000107,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:38.961999893,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:39.259000063,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:39.559999943,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:39.858999968,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:40.180000067,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:40.460999966,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:40.756999969,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:41.062999964,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:41.371000051,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:41.671000004,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:41.960000038,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:42.266999959,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:42.568000078,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:42.862999916,0,0,69,2205,2205,65,65,1048576,-1,67321,288829440,35618816,178917,12
2025-11-14 11:02:43.173000097,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:43.463000059,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:43.759999990,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:44.063999891,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:44.368999958,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:44.677999973,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:44.969000101,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:45.262000084,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:45.569000006,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:45.868000031,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:46.164999962,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:46.460000038,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:46.760999918,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:47.066999911,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:47.361999989,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:47.661999941,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:47.967999935,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:48.269999981,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:48.563999891,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:48.867000103,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:49.168999910,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:49.464999914,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:49.767999887,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:50.068000078,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:50.364000082,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:50.683000088,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:50.980000019,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:51.270999908,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:51.571000099,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:51.864000082,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:52.174999952,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:52.483999968,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:52.766000032,0,0,69,2205,2205,65,65,1048576,-1,67322,288829440,35618816,178917,12
2025-11-14 11:02:53.068000078,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:53.372999907,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:53.665999889,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:53.963000059,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:54.265000105,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:54.568000078,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:54.865999937,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:55.171999931,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:55.467999935,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:55.772000074,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:56.072000027,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:56.367000103,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:56.670000076,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:56.973999977,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:57.290999889,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:57.566999912,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:57.867000103,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:58.181999922,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:58.466000080,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:58.775000095,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:59.068000078,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:59.369999886,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:59.670000076,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:02:59.980000019,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:03:00.279000044,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:03:00.575000048,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:03:00.868000031,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:03:01.171000004,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:03:01.467000008,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:03:01.767999887,0,0,69,2205,2205,65,65,1048576,-1,67323,288829440,35618816,178917,12
2025-11-14 11:03:02.072999954,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:02.367000103,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:02.678999901,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:02.970000029,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:03.266999959,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:03.578000069,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:03.881999969,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:04.198999882,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:04.471999884,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:04.776000023,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:05.084000111,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:05.371000051,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:05.667999983,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:05.979000092,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:06.272000074,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:06.569000006,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:06.871999979,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:07.184000015,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:07.483000040,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:07.788000107,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:08.122999907,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:08.375000000,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:08.676000118,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:08.977999926,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:09.283999920,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:09.573999882,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:09.881000042,0,0,69,2205,2205,65,65,1048576,-1,67324,288829440,35618816,178917,12
2025-11-14 11:03:10.183000088,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:10.476000071,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:10.792000055,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:11.095000029,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:11.374000072,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:11.684000015,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:11.977999926,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:12.280999899,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:12.586999893,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:12.885999918,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:13.180000067,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:13.500999928,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:13.782000065,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:14.107000113,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:14.390000105,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:14.694000006,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:14.990999937,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:15.305000067,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:15.604000092,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:15.887000084,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:16.187000036,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:16.483000040,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:16.782000065,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:17.079999924,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:17.388999939,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:17.687000036,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:17.990999937,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:18.290999889,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:18.582999945,0,0,69,2205,2205,65,65,1048576,-1,67325,288829440,35618816,178917,12
2025-11-14 11:03:18.891999960,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:19.187000036,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:19.493000031,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:19.782999992,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:20.084000111,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:20.384999990,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:20.687999964,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:20.984999895,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:21.286000013,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:21.581000090,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:21.898999929,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:22.187000036,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:22.484999895,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:22.783999920,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:23.085999966,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:23.381999969,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:23.683000088,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:23.986999989,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:24.295000076,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:24.624000072,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:24.892999887,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:25.200000048,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:25.482000113,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:25.783999920,0,0,69,2205,2205,65,65,1048576,-1,67326,288829440,35618816,178917,12
2025-11-14 11:03:26.084000111,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:26.394000053,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:26.691999912,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:27.003000021,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:27.286999941,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:27.588000059,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:27.882999897,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:28.186000109,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:28.490000010,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:28.786999941,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
2025-11-14 11:03:29.091000080,0,0,69,2205,2205,65,65,1048576,-1,67327,288829440,35618816,178917,12
