timestamp,gnb,fivegs_amffunction_mm_confupdate_total,fivegs_amffunction_rm_reginitreq_total,fivegs_amffunction_rm_regemergreq_total,fivegs_amffunction_mm_paging5greq_total,fivegs_amffunction_rm_regperiodreq_total,fivegs_amffunction_mm_confupdatesucc_total,fivegs_amffunction_rm_reginitsucc_total,fivegs_amffunction_amf_authreject_total,fivegs_amffunction_rm_regmobreq_total,amf_session,fivegs_amffunction_rm_regmobsucc_total,fivegs_amffunction_amf_authreq_total,fivegs_amffunction_rm_regemergsucc_total,fivegs_amffunction_mm_paging5gsucc_total,ran_ue,fivegs_amffunction_rm_regperiodsucc_total,"fivegs_amffunction_rm_registeredsubnbr{plmnid=""00101"",snssai=""1""}",process_max_fds,process_virtual_memory_max_bytes,process_cpu_seconds_total,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_open_fds
2025-11-14 11:02:04.789999962,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:05.078000069,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:05.384000063,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:05.690000057,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:05.986000061,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:06.279000044,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:06.582000017,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:06.887000084,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:07.177000046,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:07.479000092,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:07.779000044,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:08.079999924,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:08.381000042,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:08.684000015,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:08.976999998,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:09.282999992,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:09.582000017,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:09.904999971,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:10.180999994,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:10.473999977,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:10.805000067,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:11.082999945,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:11.388000011,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:11.678999901,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:11.977999926,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:12.279999971,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:12.586999893,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:12.878000021,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:13.178999901,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:13.476999998,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:13.779000044,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:14.099999905,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:14.384000063,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:14.683000088,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:14.987999916,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:15.282999992,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:15.586999893,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:15.882999897,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:16.184000015,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:16.479000092,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:16.783999920,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:17.102999926,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:17.384999990,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:17.683000088,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:17.980000019,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:18.288000107,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:18.588999987,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:18.888000011,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:19.187999964,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:19.502000093,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:19.805000067,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:20.082999945,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:20.391999960,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:20.684999943,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:20.999000072,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:21.296999931,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:21.602999926,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:21.891999960,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:22.187000036,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:22.489000082,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:22.789999962,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:23.086999893,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:23.387000084,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:23.697999954,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:23.986000061,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:24.299999952,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:24.584000111,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:24.894999981,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:25.196000099,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:25.492000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:25.798000097,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:26.084000111,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:26.385999918,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:26.684999943,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:26.986999989,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:27.286000013,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:27.588000059,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:27.891000032,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:28.193000078,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:28.490999937,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:28.786000013,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:29.095000029,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:29.394999981,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:29.687999964,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:30.009999990,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:30.286999941,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:30.585999966,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:30.892999887,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:31.183000088,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:31.516000032,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:31.790999889,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:32.095999956,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:32.403000116,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:32.701999903,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:32.990999937,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:33.302000046,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:33.592000008,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:33.898000002,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:34.197000027,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:34.492000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:34.789000034,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:35.096999884,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:35.390000105,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:35.690999985,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:35.994999886,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:36.292000055,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:36.598000050,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:36.892999887,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:37.197000027,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:37.503999949,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:37.790999889,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:38.132999897,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:38.391999960,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:38.696000099,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:38.996000051,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:39.292999983,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:39.601000071,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:39.892999887,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:40.211999893,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:40.512000083,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:40.792999983,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:41.096999884,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:41.398999929,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:41.694000006,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:41.994999886,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:42.292000055,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:42.598000050,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:42.901999950,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:43.198999882,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:43.507999897,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:43.792000055,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:44.104000092,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:44.398999929,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:44.700999975,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:44.996999979,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:45.312000036,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:45.617000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:45.930999994,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:46.200000048,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:46.509999989,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:46.809000015,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:47.105000019,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:47.397000074,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:47.697000027,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:48.013000011,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:48.323999882,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:48.604000092,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:48.897000074,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:49.200000048,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:49.500999928,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:49.802999973,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:50.117000103,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:50.401999950,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:50.703999996,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:51.012000084,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:51.302999973,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:51.605000019,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:51.898999929,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:52.203999996,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:52.513000011,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:52.812999964,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:53.111999989,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:53.401999950,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:53.709000111,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:54.003999949,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:54.309999943,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:54.608000040,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:54.901999950,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:55.213000059,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:55.503999949,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:55.821000099,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:56.107000113,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:56.415999889,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:56.724999905,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:57.028000116,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
2025-11-14 11:02:57.309999943,13,69,69,0,108,0,69,69,0,0,65,0,69,0,0,65,0,65,1048576,-1,2078,1847222272,234000384,222411,30
