time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
813600873;0;368500;1;41;0.0;-0.000015;n/a;n/a;n/a;26;70;1.0;7483.871094;0;0.0;0.0;0.0;28;66;40774.195312;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.3;16;85;87;81;81;85;88;86;88;85;82;77;87;82;88;86;84;82;88;81;81;89;91;86;83;88;79;77;85;76;79;84;88
813601871;0;368500;1;42;0.0;-0.0000094;n/a;n/a;n/a;26;63;1.0;6755.555664;0;0.0;0.0;0.0;28;66;56177.777344;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.4;16;76;86;79;89;75;88;84;89;84;84;80;95;87;84;84;87;83;83;75;87;79;83;78;87;86;78;73;87;84;83;79;89
813602869;0;368500;1;41;0.0;0.0000068;n/a;n/a;n/a;26;64;1.0;7206.106934;0;0.0;0.0;0.0;28;66;57893.128906;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.3;16;83;84;81;87;85;87;80;87;87;78;87;87;76;77;78;82;86;85;84;87;84;86;84;84;90;82;83;92;80;83;79;80
813603867;0;368500;1;41;0.0;-0.0000014;n/a;n/a;n/a;26;70;1.0;7097.744141;0;0.0;0.0;0.0;28;0.0;76030.078125;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.3;16;85;88;82;87;78;93;88;90;84;77;85;80;84;80;85;82;87;87;84;82;82;94;91;82;85;80;88;86;84;79;87;80
813604866;0;368500;1;41;0.0;-0.0000043;n/a;n/a;n/a;27;inf;1.0;7044.775879;0;0.0;0.0;0.0;27;66;40358.207031;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.3;16;79;86;84;82;84;85;82;85;86;82;84;90;79;77;85;89;81;85;79;80;86;88;81;87;85;85;85;91;81;80;82;90
813605865;0;368500;1;41;0.0;-0.0000036;n/a;n/a;n/a;26;63;1.0;6730.627441;0;0.0;0.0;0.0;28;0.0;74863.468750;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.3;16;65;85;91;85;88;84;80;80;86;78;81;94;84;84;86;77;78;86;89;89;87;85;87;87;78;79;82;95;87;80;84;80
813606864;0;368500;1;41;0.0;-0.00000026;n/a;n/a;n/a;26;70;1.0;8070.796387;0;0.0;0.0;0.0;27;0.0;51008.847656;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.2;16;84;88;87;71;79;90;83;77;85;87;87;88;92;80;94;59;83;83;84;82;77;86;83;77;89;86;84;74;88;80;92;83
813607863;0;368500;1;41;0.0;-0.0000045;n/a;n/a;n/a;26;inf;1.0;5502.262207;0;0.0;0.0;0.0;28;66;45755.656250;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.2;16;88;80;88;84;86;81;91;81;89;77;86;70;84;87;89;82;90;80;88;81;81;84;88;83;87;79;85;57;84;85;90;77
813608862;0;368500;1;41;0.0;-0.0000051;n/a;n/a;n/a;27;64;1.0;5953.488281;0;0.0;0.0;0.0;28;0.0;67274.421875;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.2;16;90;82;90;79;88;85;88;83;82;86;85;88;85;92;82;78;83;84;86;83;89;84;90;87;80;82;85;84;83;91;80;84
813609859;0;368500;1;40;0.0;-0.0000058;n/a;n/a;n/a;26;70;1.0;9600.000000;0;0.0;0.0;0.0;27;0.0;60673.683594;0;0.0;0.0;0.0;0.0;0.20;785992;1525224;95;1.1;16;87;85;88;70;84;76;84;87;92;79;90;79;89;81;90;75;92;68;87;70;84;77;87;87;88;76;95;76;92;80;85;75
