time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
813600758;0;368500;1;30;0.0;-0.000029;n/a;n/a;n/a;27;64;1.1;386741.937500;0;0.0;0.0;0.0;28;536;185903.218750;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;87;86;80;84;83;78;68;90;83;88;81;86;81;81;94;84;87;87;80;82;84;89;77;82;85;87;83;85;82;82;93;80
813601757;0;368500;1;31;0.0;-0.000033;n/a;n/a;n/a;28;70;1.0;1110650.625000;0;0.0;0.0;0.0;28;58;235823.296875;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.5;16;85;83;86;80;78;86;76;86;82;88;79;81;83;94;79;82;90;82;87;84;77;86;84;79;84;91;79;85;88;93;80;86
813602755;0;368500;1;27;0.0;-0.000022;n/a;n/a;n/a;28;70;1.1;1274263.000000;0;0.0;0.0;0.0;28;0.0;191235.062500;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.6;16;86;84;83;81;82;82;79;87;81;81;80;84;77;88;84;83;89;86;80;80;87;84;86;92;81;84;79;74;79;88;81;85
813603753;0;368500;1;29;0.0;-0.000020;n/a;n/a;n/a;28;70;1.1;1249274.875000;0;0.0;0.0;0.0;28;0.0;176541.828125;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.6;16;83;89;78;81;89;87;77;90;94;78;82;88;76;86;81;85;86;85;77;88;82;81;82;86;84;84;81;86;72;85;78;84
813604752;0;368500;1;29;0.0;-0.000013;n/a;n/a;n/a;27;70;1.1;890677.312500;0;0.0;0.0;0.0;28;0.0;199330.671875;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.5;16;82;84;81;85;86;80;77;86;85;85;80;90;78;89;85;85;83;78;81;89;88;77;74;77;83;85;82;90;77;89;88;86
813605749;0;368500;1;34;0.0;-0.000025;n/a;n/a;n/a;27;70;1.1;228992.000000;0;0.0;0.0;0.0;28;0.0;171808.000000;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;86;87;83;76;78;87;79;90;80;82;88;89;81;91;76;90;82;89;66;86;79;86;77;87;80;82;87;82;86;92;76;86
813606747;0;368500;1;30;0.0;-0.000027;n/a;n/a;n/a;27;65;1.1;550824.500000;0;0.0;0.0;0.0;28;182;192391.843750;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;79;88;87;89;81;78;85;78;78;93;79;82;84;87;94;87;76;62;72;88;77;84;90;79;79;91;83;83;80;84;88;90
813607741;0;368500;1;23;0.0;-0.000023;n/a;n/a;n/a;27;70;1.0;3535171.250000;0;0.0;0.0;0.0;28;58;228589.640625;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.8;16;84;85;78;86;82;93;77;85;83;81;94;90;83;84;83;81;80;73;79;91;80;89;79;89;84;84;88;90;78;85;77;78
813608740;0;368500;1;25;0.0;-0.000015;n/a;n/a;n/a;28;70;1.1;2024628.125000;0;0.0;0.0;0.0;28;0.0;201520.656250;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.7;16;91;84;90;83;84;76;85;86;81;85;83;89;83;90;86;85;92;85;87;86;85;68;83;88;80;89;83;91;78;83;83;81
813609737;0;368500;1;32;0.0;-0.000030;n/a;n/a;n/a;27;70;1.0;744643.687500;0;0.0;0.0;0.0;28;0.0;214344.828125;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.5;16;84;84;89;86;80;84;92;82;80;85;92;86;78;83;78;83;85;82;83;88;82;86;90;83;83;89;83;82;75;87;76;81
813610735;0;368500;1;31;0.0;-0.000017;n/a;n/a;n/a;27;66;1.1;821280.000000;0;0.0;0.0;0.0;28;0.0;208800.000000;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.5;16;79;86;80;82;86;88;79;86;81;88;95;84;81;80;77;84;76;85;79;79;86;87;82;85;80;85;92;84;86;81;85;84
813611732;0;368500;1;31;0.0;-0.000021;n/a;n/a;n/a;27;70;1.1;736741.937500;0;0.0;0.0;0.0;28;0.0;202612.906250;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;86;90;82;80;81;84;77;89;80;86;93;80;80;85;84;89;87;83;82;84;81;67;81;87;80;88;95;84;81;88;87;90
813612730;0;368500;1;32;0.0;-0.000012;n/a;n/a;n/a;27;70;1.1;439011.937500;0;0.0;0.0;0.0;28;0.0;144892.437500;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;83;87;88;81;84;81;79;81;88;88;81;82;84;90;78;84;80;87;86;77;82;85;78;78;90;88;85;83;88;92;81;84
813613729;0;368500;1;24;0.0;-0.000016;n/a;n/a;n/a;28;70;1.0;3558912.000000;0;0.0;0.0;0.0;28;0.0;182816.000000;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.9;16;80;87;88;84;78;90;77;86;79;80;87;89;82;90;87;87;81;85;88;76;80;89;80;84;80;82;84;92;87;86;89;81
813614727;0;368500;1;38;0.0;-0.000017;n/a;n/a;n/a;27;63;1.0;15298.804688;0;0.0;0.0;0.0;28;0.0;147952.187500;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.3;16;77;89;81;87;77;87;82;80;78;82;74;83;76;88;76;85;74;93;74;88;74;87;82;87;80;86;72;86;76;91;84;84
813615724;0;368500;1;32;0.0;-0.000015;n/a;n/a;n/a;27;70;1.0;232128.000000;0;0.0;0.0;0.0;28;0.0;177024.000000;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;90;89;83;86;79;81;82;83;77;87;79;86;77;88;84;86;85;88;78;91;77;82;85;88;82;82;79;86;79;81;81;87
813616721;0;368500;1;34;0.0;-0.000016;n/a;n/a;n/a;27;64;1.0;76812.750000;0;0.0;0.0;0.0;28;0.0;178741.031250;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;78;79;87;87;78;83;82;85;82;83;84;82;80;94;90;80;84;82;85;83;80;82;81;82;76;79;84;85;76;94;88;86
813617718;0;368500;1;37;0.0;-0.000029;n/a;n/a;n/a;27;70;1.0;23132.529297;0;0.0;0.0;0.0;28;0.0;145606.421875;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.3;16;83;87;76;88;86;80;80;88;77;84;90;78;85;86;80;90;79;88;78;87;82;86;79;88;86;87;86;77;79;81;83;85
813618716;0;368500;1;32;0.0;-0.000016;n/a;n/a;n/a;27;70;1.1;357131.468750;0;0.0;0.0;0.0;28;0.0;179155.375000;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.4;16;90;87;83;82;82;91;86;94;76;81;85;83;80;79;78;82;85;92;82;81;78;94;89;85;83;85;91;81;79;77;77;82
813619715;0;368500;1;30;0.0;-0.000019;n/a;n/a;n/a;27;70;1.1;1006232.937500;0;0.0;0.0;0.0;28;0.0;186827.312500;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.5;16;78;76;83;82;77;92;85;87;87;80;81;88;81;88;85;82;81;86;83;83;77;89;87;89;84;86;82;88;82;86;83;82
813620713;0;368500;1;28;0.0;-0.000023;n/a;n/a;n/a;28;70;1.2;1321752.125000;0;0.0;0.0;0.0;28;3.0;162115.703125;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.6;16;85;86;89;93;81;85;78;88;77;83;89;89;76;82;87;77;83;85;83;92;86;86;80;95;80;83;93;86;80;78;85;78
813621710;0;368500;1;30;0.0;-0.000025;n/a;n/a;n/a;28;70;1.1;968031.125000;0;0.0;0.0;0.0;28;0.0;175128.406250;0;0.0;0.0;0.0;0.0;0.20;785960;1525224;95;1.5;16;77;88;80;82;81;86;81;89;86;81;79;85;87;89;87;85;81;87;80;84;82;86;81;89;83;82;82;79;89;87;87;77
