time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
813600998;0;368500;1;39;0.0;-0.00000087;n/a;n/a;n/a;27;70;1.1;65991.265625;0;0.0;0.0;0.0;28;0.0;97746.726562;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.2;16;68;88;66;96;71;87;73;85;69;92;81;93;67;87;71;87;71;88;66;89;67;69;69;85;72;89;76;88;68;84;73;86
813601996;0;368500;1;42;0.0;-0.0000034;n/a;n/a;n/a;27;64;1.0;4923.077148;0;0.0;0.0;0.0;28;0.0;44369.230469;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.3;16;71;89;60;87;69;88;63;86;67;88;63;88;68;82;82;86;68;88;62;86;66;93;63;88;63;89;63;92;63;64;84;87
813602994;0;368500;1;41;0.0;0.000000076;n/a;n/a;n/a;27;70;1.0;11277.533203;0;0.0;0.0;0.0;28;0.0;95365.640625;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.3;16;61;93;86;85;71;93;77;90;69;81;68;87;79;88;69;90;72;88;81;83;75;84;74;89;70;83;69;84;80;79;71;89
813603993;0;368500;1;37;0.0;-0.0000023;n/a;n/a;n/a;27;70;1.1;234320.000000;0;0.0;0.0;0.0;28;3.0;83120.000000;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.2;16;70;86;73;92;71;82;69;86;67;89;76;93;92;94;69;87;72;87;77;89;75;69;68;84;65;86;71;89;83;90;70;86
813604991;0;368500;1;39;0.0;-0.0000074;n/a;n/a;n/a;27;70;1.1;64896.859375;0;0.0;0.0;0.0;28;0.0;77704.039062;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.2;16;74;84;86;83;86;90;86;87;85;87;82;85;87;87;84;85;72;85;89;80;85;88;86;77;87;84;79;86;85;84;85;82
813605989;0;368500;1;39;0.0;-0.0000083;n/a;n/a;n/a;27;70;1.0;11130.434570;0;0.0;0.0;0.0;28;0.0;94121.742188;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.2;16;84;88;86;87;82;84;92;90;82;86;81;82;83;84;85;81;84;94;83;84;83;84;86;90;86;89;80;78;83;81;84;74
813606986;0;368500;1;41;0.0;0.00000076;n/a;n/a;n/a;27;inf;1.1;59555.554688;0;0.0;0.0;0.0;28;0.0;53300.410156;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.3;16;88;85;82;88;82;82;83;87;84;83;83;86;86;91;85;92;90;81;84;83;83;76;87;88;82;79;83;89;81;88;84;85
813607984;0;368500;1;40;0.0;-0.0000033;n/a;n/a;n/a;27;70;1.0;7529.411621;0;0.0;0.0;0.0;28;0.0;65066.667969;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.3;16;80;73;78;89;79;83;74;90;84;85;89;80;78;84;77;86;80;83;77;89;83;77;71;89;88;86;92;82;79;86;77;90
813608983;0;368500;1;40;0.0;0.0000011;n/a;n/a;n/a;27;70;1.0;10893.617188;0;0.0;0.0;0.0;28;0.0;92119.148438;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.2;16;81;83;85;82;89;87;75;78;82;89;84;87;81;90;78;88;81;84;81;82;88;76;73;84;89;87;86;84;85;87;79;91
813609981;0;368500;1;41;0.0;0.0000035;n/a;n/a;n/a;27;64;1.0;7966.805176;0;0.0;0.0;0.0;28;0.0;54008.296875;0;0.0;0.0;0.0;0.0;0.20;786044;1525224;95;1.2;16;81;91;88;87;81;93;80;79;87;87;81;80;89;87;83;78;84;85;84;83;84;90;87;82;85;80;83;80;87;83;82;79
