time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
813600243;0;368500;1;37;0.0;-0.000018;n/a;n/a;n/a;27;70;1.2;117864.539062;0;0.0;0.0;0.0;28;61;202741.031250;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.4;16;78;85;85;82;85;84;81;83;86;83;84;91;80;77;84;88;79;85;80;81;87;86;80;86;85;87;85;91;81;78;82;90
813601241;0;368500;1;37;0.0;-0.000033;n/a;n/a;n/a;27;inf;1.1;68401.609375;0;0.0;0.0;0.0;28;0.0;130152.609375;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.3;16;65;86;90;83;88;86;80;81;85;79;81;94;85;84;86;75;78;87;87;88;86;87;88;87;78;78;81;95;87;81;85;80
813602238;0;368500;1;36;0.0;-0.000024;n/a;n/a;n/a;27;70;1.0;79272.726562;0;0.0;0.0;0.0;28;119;119688.312500;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.3;16;85;86;87;74;79;88;84;77;85;86;87;86;91;79;95;59;85;81;85;83;78;84;84;78;89;85;86;72;88;80;92;82
813603236;0;368500;1;36;0.0;-0.000026;n/a;n/a;n/a;27;inf;1.0;24271.185547;0;0.0;0.0;0.0;28;198;202949.156250;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.3;16;88;81;88;83;86;82;92;82;88;77;86;71;85;88;88;85;89;82;88;81;81;86;87;83;87;79;84;58;85;85;89;78
813604234;0;368500;1;37;0.0;-0.000024;n/a;n/a;n/a;27;64;1.1;127495.492188;0;0.0;0.0;0.0;28;140;143963.968750;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.3;16;91;81;91;78;88;84;87;83;83;86;85;88;84;92;83;77;84;83;86;81;89;83;90;86;79;82;86;84;83;92;80;83
813605233;0;368500;1;37;0.0;-0.000025;n/a;n/a;n/a;27;70;1.1;88494.382812;0;0.0;0.0;0.0;28;58;187460.671875;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.1;16;87;86;86;70;85;77;83;86;92;79;90;79;89;82;89;75;92;67;88;71;84;76;86;86;90;77;95;75;91;80;85;75
813606232;0;368500;1;34;0.0;-0.000018;n/a;n/a;n/a;27;70;1.0;31527.093750;0;0.0;0.0;0.0;28;58;221596.062500;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.2;16;78;82;91;77;88;83;85;82;86;78;85;85;85;81;89;86;82;77;94;86;85;76;77;90;85;80;89;80;83;89;92;85
813607230;0;368500;1;24;0.0;-0.000019;n/a;n/a;n/a;27;70;1.0;3367801.000000;0;0.0;0.0;0.0;28;58;227462.687500;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.6;16;83;87;90;76;86;77;91;78;88;77;84;80;90;78;87;81;90;88;90;80;89;82;88;75;87;85;84;82;87;76;85;81
813608228;0;368500;1;34;0.0;-0.000031;n/a;n/a;n/a;27;64;1.0;335056.906250;0;0.0;0.0;0.0;28;58;167414.640625;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.4;16;84;86;85;80;87;83;92;85;91;91;85;79;85;89;81;83;84;86;81;78;84;85;93;76;92;86;87;90;88;84;74;78
813609217;0;368500;1;33;0.0;-0.000023;n/a;n/a;n/a;27;70;1.1;312165.968750;0;0.0;0.0;0.0;28;116;204016.593750;0;0.0;0.0;0.0;0.0;0.20;786056;1525224;95;1.3;16;85;78;82;73;83;82;85;83;90;83;91;82;94;83;84;85;91;80;82;75;84;81;81;78;88;82;92;82;91;84;86;86
