time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1080030.0;5;3294.117676;973176.5;0.47;923380;1722340;89.0;1.2;15;88.0;88.0;100.0;100.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;100.0;100.0;88.0;88.0;88.0;100.0;88.0;100.0;75.0;100.0;88.0;100.0;75.0;100.0;75.0;100.0;100.0
1080030.0;5;12000.0;1181714.25;0.47;923380;1722340;89.0;1.6;15;100.0;100.0;87.0;100.0;100.0;87.0;100.0;100.0;100.0;100.0;100.0;87.0;100.0;87.0;100.0;100.0;100.0;87.0;87.0;87.0;100.0;87.0;100.0;100.0;100.0;87.0;100.0;87.0;100.0;100.0;100.0;100.0
1080030.0;5;2947.368408;870736.8125;0.47;923380;1722340;89.0;1.6;15;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;88.0;100.0;100.0;88.0;100.0;100.0;100.0;88.0;88.0;100.0;88.0;100.0;100.0;75.0;100.0;100.0;100.0;88.0;100.0;75.0;75.0;75.0;100.0;88.0
1080030.0;5;0.0;886285.6875;0.47;923380;1722340;89.0;0.79;15;100.0;100.0;87.0;100.0;100.0;87.0;100.0;100.0;100.0;100.0;100.0;87.0;100.0;87.0;87.0;100.0;100.0;87.0;100.0;87.0;87.0;75.0;100.0;100.0;100.0;100.0;100.0;87.0;100.0;100.0;100.0;87.0
1080030.0;5;16470.587891;973176.5;0.47;923380;1722340;89.0;1.6;15;100.0;88.0;100.0;100.0;100.0;88.0;100.0;88.0;100.0;88.0;88.0;88.0;100.0;88.0;100.0;88.0;100.0;100.0;100.0;100.0;100.0;75.0;100.0;88.0;100.0;88.0;100.0;100.0;62.0;75.0;100.0;62.0
1080030.0;5;0.0;775500.0;0.47;923380;1722340;89.0;1.6;15;100.0;100.0;100.0;87.0;100.0;87.0;100.0;100.0;100.0;87.0;100.0;87.0;87.0;75.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;100.0;87.0;75.0;87.0;100.0
1080040.0;5;3500.0;1292500.0;0.47;923380;1722340;89.0;1.1;15;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;88.0;100.0;100.0;100.0;100.0;88.0;88.0;88.0;100.0;88.0;100.0;76.0;100.0;88.0;76.0;76.0;100.0;88.0
1080040.0;5;15555.555664;1148888.875;0.47;923380;1722340;89.0;1.2;15;100.0;87.0;100.0;87.0;87.0;87.0;100.0;100.0;100.0;87.0;100.0;87.0;87.0;87.0;100.0;87.0;100.0;87.0;87.0;87.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;74.0;100.0;74.0;87.0;87.0
1080040.0;5;0.0;689333.3125;0.47;923380;1722340;89.0;1.9;15;100.0;88.0;100.0;100.0;88.0;88.0;100.0;88.0;100.0;100.0;100.0;88.0;100.0;75.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;75.0;100.0;100.0
1080040.0;5;6222.222168;1148888.875;0.47;923380;1722340;89.0;1.2;15;100.0;100.0;100.0;100.0;87.0;100.0;100.0;87.0;100.0;87.0;100.0;87.0;87.0;87.0;100.0;100.0;100.0;100.0;100.0;100.0;87.0;87.0;87.0;87.0;100.0;100.0;87.0;87.0;100.0;74.0;100.0;100.0
1080040.0;5;12444.444336;919111.0625;0.47;923380;1722340;89.0;1.6;15;88.0;100.0;100.0;100.0;88.0;100.0;100.0;88.0;100.0;100.0;88.0;100.0;100.0;88.0;88.0;75.0;100.0;75.0;100.0;88.0;75.0;88.0;100.0;75.0;100.0;88.0;100.0;100.0;75.0;62.0;100.0;100.0
1080040.0;5;0.0;689333.3125;0.47;923380;1722340;89.0;1.2;15;100.0;87.0;100.0;87.0;100.0;87.0;100.0;87.0;87.0;100.0;100.0;100.0;100.0;75.0;100.0;87.0;87.0;100.0;100.0;100.0;87.0;87.0;100.0;87.0;87.0;100.0;87.0;87.0;100.0;75.0;100.0;100.0
1080040.0;5;5600.0;1034000.0;0.47;923380;1722340;89.0;1.2;15;88.0;100.0;100.0;100.0;88.0;88.0;88.0;88.0;88.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;100.0;100.0;88.0;88.0;75.0;88.0;88.0;100.0;88.0;100.0;88.0;88.0;88.0;100.0;75.0
1080040.0;5;13176.470703;486588.25;0.47;923380;1722340;89.0;1.2;15;100.0;100.0;100.0;87.0;87.0;100.0;87.0;87.0;100.0;100.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;87.0;87.0;87.0;87.0;75.0;100.0;75.0;100.0;87.0;100.0;75.0;87.0;87.0
1080040.0;5;3111.111084;919111.0625;0.47;923380;1722340;89.0;2.0;15;100.0;87.0;100.0;100.0;87.0;87.0;100.0;87.0;100.0;100.0;100.0;100.0;87.0;75.0;100.0;87.0;100.0;87.0;100.0;87.0;75.0;87.0;100.0;87.0;100.0;87.0;87.0;100.0;100.0;75.0;100.0;75.0
1080040.0;5;0.0;689333.3125;0.47;923380;1722340;89.0;0.79;15;100.0;100.0;100.0;87.0;87.0;87.0;100.0;87.0;100.0;87.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;87.0;100.0;75.0;100.0;75.0;87.0;100.0;100.0;87.0;100.0;87.0;100.0;75.0
1080040.0;5;14736.842773;1088421.0;0.47;923380;1722340;89.0;2.0;15;100.0;88.0;100.0;88.0;100.0;100.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;75.0;100.0;75.0;100.0;100.0;100.0;88.0;100.0;88.0;100.0;88.0;100.0;75.0;100.0;88.0;100.0;100.0;88.0;100.0
1080050.0;5;2666.666748;787809.5;0.47;923380;1722340;89.0;1.6;15;100.0;100.0;100.0;100.0;88.0;88.0;100.0;100.0;100.0;75.0;88.0;88.0;100.0;88.0;88.0;100.0;100.0;100.0;100.0;100.0;88.0;100.0;100.0;100.0;100.0;75.0;100.0;88.0;100.0;88.0;100.0;88.0
1080050.0;5;8842.105469;870736.8125;0.47;923380;1722340;89.0;1.2;15;75.0;88.0;100.0;88.0;88.0;88.0;100.0;88.0;88.0;88.0;100.0;100.0;100.0;100.0;100.0;88.0;88.0;88.0;100.0;75.0;100.0;88.0;100.0;100.0;100.0;88.0;100.0;88.0;100.0;100.0;88.0;100.0
1080050.0;5;6588.235352;486588.25;0.47;923380;1722340;89.0;1.2;15;100.0;87.0;100.0;87.0;87.0;87.0;100.0;100.0;100.0;100.0;100.0;87.0;87.0;100.0;100.0;87.0;100.0;87.0;100.0;75.0;87.0;87.0;87.0;100.0;100.0;87.0;75.0;75.0;87.0;87.0;100.0;75.0
1080050.0;5;5090.90918;1880000.0;0.47;923380;1722340;89.0;1.2;15;100.0;100.0;100.0;87.0;100.0;87.0;87.0;87.0;100.0;87.0;100.0;87.0;87.0;87.0;87.0;87.0;87.0;87.0;100.0;75.0;100.0;87.0;87.0;75.0;87.0;87.0;100.0;75.0;87.0;87.0;100.0;100.0
1080050.0;5;0.0;344666.65625;0.47;923380;1722340;89.0;1.2;15;100.0;87.0;100.0;87.0;87.0;87.0;87.0;87.0;100.0;87.0;87.0;87.0;100.0;75.0;100.0;87.0;100.0;87.0;100.0;87.0;100.0;75.0;75.0;75.0;100.0;75.0;87.0;75.0;100.0;75.0;100.0;75.0
1080050.0;5;16800.0;1240800.0;0.47;923380;1722340;89.0;0.78;15;88.0;100.0;100.0;88.0;100.0;88.0;88.0;88.0;88.0;100.0;100.0;88.0;88.0;88.0;75.0;88.0;100.0;88.0;100.0;75.0;100.0;75.0;88.0;88.0;100.0;100.0;100.0;88.0;88.0;88.0;75.0;75.0
1080050.0;5;10181.818359;752000.0;0.47;923380;1722340;89.0;1.2;15;88.0;88.0;100.0;100.0;100.0;100.0;100.0;88.0;100.0;88.0;100.0;100.0;100.0;88.0;100.0;88.0;88.0;88.0;100.0;88.0;100.0;88.0;100.0;88.0;88.0;100.0;100.0;88.0;100.0;75.0;88.0;88.0
1080050.0;5;3294.117676;729882.375;0.47;923380;1722340;89.0;1.6;15;100.0;100.0;100.0;100.0;100.0;88.0;100.0;88.0;88.0;100.0;88.0;88.0;100.0;88.0;100.0;100.0;88.0;88.0;100.0;100.0;100.0;88.0;100.0;88.0;88.0;100.0;100.0;88.0;100.0;75.0;88.0;88.0
1080050.0;5;3500.0;1034000.0;0.47;923380;1722340;89.0;1.2;15;100.0;88.0;100.0;100.0;100.0;100.0;88.0;88.0;100.0;88.0;100.0;88.0;88.0;88.0;75.0;88.0;100.0;88.0;100.0;88.0;88.0;88.0;88.0;75.0;100.0;88.0;88.0;88.0;88.0;88.0;75.0;75.0
1080060.0;5;13090.90918;1504000.0;0.47;923380;1722340;89.0;0.79;15;100.0;100.0;87.0;100.0;87.0;87.0;87.0;87.0;100.0;87.0;87.0;87.0;100.0;100.0;87.0;75.0;100.0;100.0;87.0;100.0;87.0;87.0;75.0;87.0;87.0;87.0;100.0;62.0;87.0;100.0;100.0;75.0
1080060.0;5;3733.333252;827200.0;0.47;923380;1722340;89.0;1.6;15;87.0;87.0;100.0;100.0;100.0;87.0;87.0;100.0;100.0;87.0;100.0;87.0;87.0;100.0;100.0;87.0;75.0;87.0;87.0;100.0;100.0;100.0;100.0;87.0;100.0;75.0;87.0;87.0;100.0;87.0;100.0;75.0
