time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1086160.0;5;5555.555664;919111.0625;0.22;884420;1656652;72;2.8;15;75;75;100;75;75;87;87;24;87.0;62;87.0;87.0;75.0;62.0;87.0;75.0;75.0;75;62;62;62.0;62;75.0;100;75.0;62.0;100.0;37.0;100.0;62.0;100.0;49.0
1086160.0;5;5250.0;775500.0;0.22;884420;1656652;72;1.6;15;100;62;88;88;75;100;100;62;88.0;88;88.0;88.0;88.0;75.0;100.0;88.0;100.0;75;88;62;100.0;62;75.0;100;88.0;62.0;100.0;75.0;100.0;50.0;100.0;62.0
1086160.0;5;6588.234863;608235.3125;0.22;884420;1656652;72;2.0;15;75;88;88;75;88;100;100;75;88.0;75;100.0;75.0;75.0;88.0;100.0;75.0;75.0;62;75;75;75.0;62;50.0;100;88.0;62.0;88.0;75.0;100.0;62.0;100.0;75.0
1086160.0;5;3612.90332;800516.125;0.22;884420;1656652;72;2.3;15;88;75;75;75;75;88;88;50;88.0;75;100.0;75.0;62.0;88.0;50.0;75.0;75.0;62;75;62;75.0;62;88.0;100;62.0;62.0;75.0;50.0;100.0;62.0;100.0;62.0
1086160.0;5;5894.736816;653052.625;0.22;884420;1656652;72;2.4;15;87;87;75;87;87;75;87;62;100.0;87;100.0;75.0;75.0;87.0;75.0;87.0;62.0;75;75;37;75.0;62;75.0;100;75.0;62.0;75.0;62.0;100.0;75.0;100.0;62.0
1086160.0;5;6054.054199;782486.5;0.22;884420;1656652;72;2.0;15;75;75;87;87;75;75;75;37;62.0;100;100.0;75.0;75.0;75.0;62.0;62.0;62.0;75;62;75;62.0;75;75.0;100;87.0;49.0;75.0;62.0;100.0;62.0;100.0;75.0
1086160.0;5;4421.052734;653052.625;0.22;884420;1656652;72;2.3;15;100;75;75;75;88;75;88;50;75.0;75;100.0;62.0;88.0;50.0;75.0;75.0;75.0;62;88;62;62.0;62;62.0;100;88.0;62.0;75.0;62.0;50.0;75.0;100.0;50.0
1086160.0;5;20200.0;827200.0;0.22;884420;1656652;72;2.8;15;100;87;75;75;100;75;87;49;75.0;62;100.0;75.0;75.0;87.0;62.0;75.0;62.0;62;100;62;62.0;62;75.0;100;75.0;87.0;75.0;49.0;87.0;100.0;100.0;62.0
1086160.0;5;5894.736816;870736.875;0.22;884420;1656652;72;2.0;15;100;62;88;75;88;62;75;38;88.0;62;100.0;75.0;88.0;62.0;62.0;75.0;88.0;62;75;62;75.0;62;75.0;100;75.0;75.0;62.0;50.0;62.0;62.0;100.0;62.0
1086170.0;5;8000.000488;492380.9375;0.22;884420;1656652;72;2.8;15;100;75;75;62;62;75;75;24;87.0;62;100.0;62.0;75.0;62.0;100.0;62.0;49.0;62;75;49;75.0;62;75.0;100;62.0;75.0;62.0;62.0;75.0;62.0;100.0;62.0
1086170.0;5;1806.45166;667096.8125;0.22;884420;1656652;72;2.0;15;88;75;75;88;75;75;88;50;88.0;88;100.0;88.0;88.0;75.0;75.0;75.0;75.0;62;75;75;75.0;75;88.0;100;62.0;50.0;75.0;50.0;75.0;100.0;100.0;62.0
1086170.0;5;6787.878906;1002666.6875;0.22;884420;1656652;72;2.0;15;75;75;75;75;75;75;62;75;75.0;62;100.0;100.0;75.0;49.0;62.0;62.0;75.0;87;87;62;87.0;49;87.0;87;75.0;100.0;37.0;62.0;62.0;87.0;100.0;62.0
1086170.0;5;7179.487305;742359.0625;0.22;884420;1656652;72;2.3;15;100;62;75;75;62;62;88;75;62.0;75;100.0;100.0;62.0;62.0;50.0;75.0;75.0;100;88;62;88.0;75;75.0;62;62.0;75.0;75.0;62.0;88.0;88.0;100.0;62.0
1086170.0;5;5209.302246;577116.25;0.22;884420;1656652;72;2.4;15;87;62;100;75;87;75;75;87;87.0;87;100.0;62.0;87.0;75.0;100.0;62.0;87.0;100;100;62;75.0;49;87.0;62;75.0;37.0;100.0;62.0;75.0;62.0;100.0;49.0
1086170.0;5;3733.333252;413600.0;0.22;884420;1656652;72;2.0;15;100;62;87;75;87;62;75;62;62.0;62;100.0;75.0;87.0;87.0;87.0;75.0;49.0;100;49;62;62.0;75;75.0;62;75.0;75.0;62.0;62.0;62.0;62.0;100.0;62.0
1086170.0;5;6511.62793;865674.375;0.22;884420;1656652;72;2.7;15;100;38;88;75;88;75;88;75;75.0;75;100.0;75.0;88.0;88.0;100.0;62.0;75.0;100;75;50;88.0;50;88.0;62;75.0;62.0;100.0;50.0;75.0;75.0;100.0;62.0
1086170.0;5;6222.222168;804222.1875;0.22;884420;1656652;72;2.0;15;100;49;87;62;100;87;87;75;75.0;75;100.0;87.0;87.0;75.0;87.0;75.0;75.0;100;75;75;75.0;75;100.0;75;75.0;62.0;75.0;62.0;75.0;75.0;100.0;62.0
1086170.0;5;4307.692383;742359.0;0.22;884420;1656652;72;2.3;15;88;50;88;62;88;88;100;62;88.0;62;100.0;75.0;75.0;62.0;75.0;75.0;88.0;100;88;100;75.0;62;88.0;62;75.0;62.0;75.0;88.0;88.0;88.0;100.0;62.0
1086180.0;5;8000.000488;590857.125;0.22;884420;1656652;72;2.4;15;75;49;62;62;62;62;87;75;87.0;49;100.0;62.0;87.0;75.0;75.0;75.0;87.0;100;100;75;62.0;62;62.0;62;62.0;75.0;62.0;49.0;75.0;62.0;100.0;62.0
1086180.0;5;9333.333008;689333.3125;0.22;884420;1656652;72;2.4;15;87;75;75;87;75;75;87;75;87.0;62;100.0;75.0;87.0;49.0;75.0;62.0;87.0;75;87;49;62.0;62;75.0;62;75.0;62.0;62.0;62.0;100.0;87.0;100.0;75.0
1086180.0;5;23085.714844;827200.0;0.22;884420;1656652;72;2.3;15;75;75;62;62;75;62;100;62;62.0;62;100.0;75.0;75.0;50.0;62.0;88.0;75.0;75;88;75;62.0;62;75.0;62;88.0;88.0;62.0;50.0;75.0;100.0;100.0;62.0
1086180.0;5;4148.147949;459555.5625;0.22;884420;1656652;72;1.6;15;75;75;75;88;75;75;88;88;88.0;62;100.0;88.0;100.0;38.0;62.0;75.0;88.0;62;75;50;75.0;50;62.0;50;62.0;88.0;38.0;38.0;50.0;100.0;100.0;50.0
1086180.0;5;8235.293945;608235.3125;0.22;884420;1656652;72;2.0;15;75;75;87;75;87;75;87;75;75.0;75;100.0;75.0;87.0;49.0;75.0;62.0;100.0;62;75;62;75.0;62;87.0;75;75.0;62.0;75.0;62.0;87.0;100.0;100.0;62.0
1086180.0;5;6787.878906;376000.0;0.22;884420;1656652;72;2.3;15;100;75;88;75;88;75;100;62;88.0;100;100.0;62.0;62.0;50.0;62.0;75.0;75.0;62;75;62;100.0;50;75.0;50;75.0;25.0;75.0;50.0;88.0;100.0;100.0;62.0
1086180.0;5;5743.589844;848410.3125;0.22;884420;1656652;72;2.3;15;100;75;75;75;100;75;75;75;100.0;88;100.0;62.0;88.0;62.0;62.0;88.0;75.0;75;100;62;75.0;62;62.0;75;62.0;62.0;62.0;75.0;75.0;100.0;100.0;62.0
