time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
83541728;0;3350;1;-11;11;-1.3e-06;;;;0.0;142;1.0;1600.0;0.0;1.0;0.16;100.0;22.0;0.0;236342.859375;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;2.0;18;87;75;87;75;100.0;100;100;75;87;75;100.0;75;100.0;62.0;87.0;100.0;62.0;75;87.0;87;62.0;62;87.0;62.0;75.0;62.0;100.0;75.0;62.0;62.0;87.0;62.0
83541805;0;3350;1;-11;11;-1.3e-06;;;;0.0;142;1.0;1750.0;0.0;1.0;0.16;100.0;0.0;56.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;2.0;18;62;88;75;75;62.0;100;75;75;75;75;100.0;75;62.0;88.0;75.0;100.0;88.0;75;62.0;75;75.0;75;75.0;75.0;75.0;75.0;100.0;62.0;75.0;62.0;75.0;62.0
83541882;0;3350;1;-11;11;-1.3e-06;;;;0.0;142;1.0;3612.90332;0.0;3.1;0.47;296.0;22.0;56.0;133419.359375;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;1.6;18;88;75;88;88;75.0;75;88;75;50;75;100.0;75;75.0;75.0;100.0;100.0;62.0;75;75.0;50;88.0;62;75.0;50.0;100.0;62.0;100.0;62.0;62.0;62.0;75.0;62.0
83541959;0;3350;1;-11;11;-1.3e-06;;;;0.0;142;0.0;13176.470703;0.0;3.1;0.47;296.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;1.2;18;49;87;62;87;75.0;87;100;75;75;75;100.0;75;87.0;87.0;87.0;100.0;100.0;62;100.0;75;62.0;62;49.0;62.0;87.0;49.0;100.0;62.0;62.0;62.0;49.0;75.0
83542037;0;3350;1;-11;11;-1e-06;;;;0.0;142;0.0;3862.068848;0.0;3.1;0.47;296.0;0.0;223.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;1.6;18;75;75;87;62;87.0;75;87;75;87;75;100.0;75;87.0;100.0;87.0;100.0;87.0;75;100.0;87;75.0;75;75.0;100.0;75.0;75.0;100.0;75.0;75.0;62.0;75.0;75.0
83542114;0;3350;1;-11;11;-1e-06;;;;0.0;142;0.0;0.0;0.0;3.1;0.47;296.0;0.0;397.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;1.2;18;88;75;62;75;75.0;75;100;38;88;75;100.0;75;62.0;75.0;88.0;100.0;62.0;75;75.0;88;62.0;62;75.0;88.0;75.0;62.0;100.0;50.0;75.0;62.0;62.0;38.0
83542192;0;3350;1;-11;11;-1.3e-06;;;;0.0;142;0.0;0.0;0.0;3.1;0.47;296.0;0.0;461.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;1.6;18;75;75;88;75;88.0;62;75;75;75;75;100.0;75;62.0;100.0;100.0;100.0;75.0;62;88.0;62;62.0;75;75.0;62.0;62.0;62.0;100.0;62.0;100.0;50.0;75.0;38.0
83542269;0;3350;1;-11;11;-1.3e-06;;;;0.0;142;0.0;0.0;0.0;3.1;0.47;296.0;0.0;580.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;1.6;18;87;87;87;75;87.0;75;75;87;100;75;100.0;62;62.0;62.0;87.0;100.0;87.0;49;100.0;49;75.0;49;75.0;49.0;75.0;62.0;100.0;62.0;100.0;75.0;87.0;49.0
83542346;0;3350;1;-11;11;-1.6e-06;;;;0.0;142;0.0;0.0;0.0;3.1;0.47;296.0;0.0;723.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;1.6;18;87;87;62;87;62.0;75;75;75;100;75;100.0;75;75.0;62.0;75.0;100.0;49.0;75;87.0;75;62.0;75;62.0;62.0;75.0;62.0;100.0;62.0;49.0;87.0;75.0;62.0
83542424;0;3350;1;-11;11;-1.7e-06;;;;0.0;142;0.0;0.0;0.0;3.1;0.47;296.0;0.0;723.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;952832;1720200;72;2.0;18;100;75;87;75;75.0;62;75;75;75;75;100.0;75;75.0;62.0;87.0;100.0;75.0;75;87.0;75;62.0;87;75.0;87.0;87.0;62.0;100.0;75.0;75.0;62.0;87.0;62.0
