time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
83575816;0;3350;1;-11.0;11.0;-1.1e-06;;;;0.0;142.0;1.0;2240.0;0.0;0.0;0.0;0.0;22.0;0.0;165440.0;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;1.6;18;100.0;62.0;87.0;62.0;87.0;62.0;87.0;37.0;100.0;62.0;100.0;62.0;75.0;75.0;87.0;100.0;87.0;75.0;87.0;62.0;75.0;49.0;87.0;87.0;75.0;49.0;100.0;75.0;87.0;49.0;100.0;37.0
83575893;0;3350;1;-11.0;11.0;-7.6e-07;;;;26.0;142.0;1.0;462857.15625;0.0;0.0;0.0;0.0;22.0;0.0;325142.84375;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;2.0;18;75.0;75.0;88.0;75.0;100.0;75.0;100.0;75.0;88.0;88.0;100.0;75.0;75.0;75.0;75.0;100.0;75.0;50.0;62.0;75.0;100.0;75.0;75.0;62.0;88.0;62.0;100.0;50.0;88.0;62.0;100.0;62.0
83575970;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;1.0;3733.333252;0.0;0.0;0.0;0.0;23.0;136.0;397600.0;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;1.6;18;87.0;75.0;87.0;75.0;100.0;75.0;87.0;75.0;75.0;62.0;100.0;75.0;100.0;75.0;75.0;100.0;75.0;75.0;100.0;62.0;75.0;49.0;75.0;75.0;75.0;62.0;100.0;100.0;75.0;62.0;75.0;49.0
83576047;0;3350;1;-11.0;11.0;-1.2e-06;;;;25.0;142.0;1.0;184285.71875;0.0;0.0;0.0;0.0;21.0;648.0;341428.5625;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;1.6;18;88.0;88.0;88.0;50.0;38.0;100.0;88.0;100.0;75.0;75.0;100.0;75.0;100.0;75.0;88.0;100.0;88.0;75.0;75.0;88.0;100.0;75.0;75.0;62.0;62.0;75.0;100.0;62.0;62.0;62.0;75.0;62.0
83576125;0;3350;1;-11.0;11.0;-1.3e-06;;;;21.0;142.0;1.0;1153185.125;0.0;0.0;0.0;0.0;21.0;0.0;282666.65625;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;1.6;18;87.0;87.0;75.0;49.0;75.0;87.0;75.0;49.0;75.0;75.0;100.0;75.0;62.0;75.0;87.0;100.0;75.0;75.0;75.0;100.0;100.0;62.0;62.0;75.0;75.0;62.0;100.0;62.0;87.0;75.0;49.0;49.0
83576203;0;3350;1;-11.0;11.0;-1.1e-06;;;;8.5;142.0;1.0;40857.144531;0.0;0.0;0.0;0.0;21.0;0.0;397428.5625;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;2.0;18;87.0;75.0;75.0;62.0;87.0;62.0;100.0;49.0;75.0;75.0;100.0;62.0;75.0;75.0;75.0;100.0;87.0;49.0;87.0;75.0;100.0;75.0;75.0;100.0;87.0;62.0;100.0;62.0;100.0;62.0;87.0;49.0
83576281;0;3350;1;-11.0;11.0;-1.1e-06;;;;16.0;142.0;1.0;314418.59375;0.0;0.0;0.0;0.0;23.0;58.0;278697.6875;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;2.4;18;87.0;75.0;75.0;87.0;75.0;62.0;100.0;37.0;87.0;75.0;100.0;75.0;87.0;62.0;87.0;100.0;75.0;62.0;75.0;62.0;100.0;75.0;87.0;100.0;75.0;62.0;100.0;62.0;87.0;49.0;87.0;62.0
83576359;0;3350;1;-11.0;11.0;-1.3e-06;;;;0.0;142.0;1.0;3294.117676;0.0;0.0;0.0;0.0;22.0;0.0;121647.0625;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;2.0;18;75.0;75.0;75.0;75.0;88.0;75.0;75.0;50.0;75.0;75.0;100.0;62.0;75.0;62.0;75.0;100.0;62.0;62.0;62.0;75.0;75.0;62.0;75.0;100.0;62.0;62.0;100.0;75.0;62.0;62.0;62.0;62.0
83576437;0;3350;1;-11.0;11.0;-1.4e-06;;;;26.0;142.0;1.0;589090.9375;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;1.6;18;87.0;75.0;62.0;75.0;62.0;75.0;87.0;62.0;62.0;75.0;100.0;62.0;62.0;75.0;100.0;100.0;62.0;62.0;87.0;62.0;62.0;75.0;62.0;75.0;75.0;62.0;100.0;62.0;87.0;49.0;49.0;62.0
83576515;0;3350;1;-11.0;11.0;-9.8e-07;;;;12.0;142.0;1.0;646476.1875;0.0;0.0;0.0;0.0;21.0;0.0;196952.375;0.0;0.0;0.0;0.0;1.0;0.24;953260;1720200;72.0;1.2;18;75.0;62.0;75.0;75.0;88.0;62.0;88.0;88.0;88.0;88.0;100.0;75.0;62.0;62.0;100.0;100.0;75.0;88.0;75.0;62.0;88.0;62.0;75.0;38.0;75.0;62.0;100.0;62.0;88.0;62.0;62.0;50.0
