time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
813600562;0;368500;1;31;0.0;-0.0000059;n/a;n/a;n/a;27;70;1.2;431421.687500;0;0.0;0.0;0.0;28;69;204112.453125;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;74;71;61;88;59;68;58;68;58;94;77;63;59;87;59;73;72;66;58;93;64;64;61;68;63;91;69;65;59;85;61;65
813601561;0;368500;1;33;0.0;0.0000013;n/a;n/a;n/a;27;70;1.2;279232.000000;0;0.0;0.0;0.0;28;536;171392.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;61;78;63;69;74;71;61;89;61;93;70;67;68;64;63;79;66;74;61;68;70;68;64;74;60;78;66;73;70;66;63;90
813602560;0;368500;1;25;0.0;-0.0000033;n/a;n/a;n/a;28;70;1.1;2361664.000000;0;0.0;0.0;0.0;28;66;232032.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.7;16;60;76;62;68;68;61;62;68;61;88;58;70;93;90;64;78;58;71;67;69;68;68;65;77;66;98;61;69;72;75;66;76
813603558;0;368500;1;29;0.0;-0.0000073;n/a;n/a;n/a;27;64;1.1;1042390.437500;0;0.0;0.0;0.0;28;66;202613.546875;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.5;16;60;78;69;82;59;79;56;70;56;89;57;78;80;68;59;70;60;76;76;73;62;87;64;79;59;94;59;80;71;69;62;71
813604557;0;368500;1;27;0.0;0.0000025;n/a;n/a;n/a;27;70;1.2;1195951.750000;0;0.0;0.0;0.0;28;66;198425.703125;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.5;16;56;79;83;64;58;80;65;72;56;91;54;68;59;75;58;83;56;72;83;62;60;90;65;73;58;89;56;69;59;78;58;75
813605556;0;368500;1;30;0.0;-0.0000038;n/a;n/a;n/a;27;64;1.2;708064.000000;0;0.0;0.0;0.0;28;66;209472.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.5;16;59;76;64;79;91;66;64;80;59;66;61;67;67;84;64;81;59;72;65;85;71;67;63;78;60;64;57;68;59;86;60;80
813606554;0;368500;1;33;0.0;-0.0000086;n/a;n/a;n/a;27;70;1.1;258144.000000;0;0.0;0.0;0.0;28;66;177216.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;59;80;57;80;61;71;98;89;65;83;62;77;64;75;61;72;62;77;56;81;65;72;66;87;62;81;58;78;56;74;62;68
813607552;0;368500;1;32;0.0;-0.0000072;n/a;n/a;n/a;27;64;1.2;528224.000000;0;0.0;0.0;0.0;28;66;127712.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;64;84;63;72;60;91;84;72;60;72;63;79;62;72;62;73;65;83;59;74;64;86;86;72;60;76;60;71;61;65;59;60
813608551;0;368500;1;33;0.0;-0.0000048;n/a;n/a;n/a;27;70;1.2;326903.218750;0;0.0;0.0;0.0;28;0.0;199290.328125;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.3;16;59;72;59;73;56;74;90;81;58;81;59;87;65;70;60;78;57;88;60;76;59;74;67;76;57;87;58;85;67;66;58;76
813609550;0;368500;1;34;0.0;-0.000016;n/a;n/a;n/a;27;70;1.1;425333.343750;0;0.0;0.0;0.0;28;66;180920.640625;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;63;88;62;87;58;79;63;78;60;67;63;75;77;65;61;81;61;86;65;81;63;73;61;70;61;64;61;71;92;67;58;72
813610549;0;368500;1;31;0.0;-0.0000014;n/a;n/a;n/a;27;70;1.1;282560.000000;0;0.0;0.0;0.0;28;124;185600.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;58;73;64;71;57;69;58;81;64;78;65;88;78;76;60;77;58;74;60;75;62;67;64;86;61;79;60;88;90;96;60;72
813611548;0;368500;1;37;0.0;-0.0000031;n/a;n/a;n/a;27;63;1.2;168544.000000;0;0.0;0.0;0.0;28;66;142528.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.3;16;55;80;54;71;53;66;70;94;58;91;55;80;63;72;55;76;58;89;55;75;58;70;75;94;56;89;61;86;55;77;54;75
813612546;0;368500;1;31;0.0;-0.0000066;n/a;n/a;n/a;27;70;1.2;604384.000000;0;0.0;0.0;0.0;28;66;174624.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;81;86;61;70;58;68;63;81;63;96;67;84;59;68;59;79;70;72;60;70;59;68;64;76;60;80;69;95;60;68;59;79
813613543;0;368500;1;34;0.0;-0.0000031;n/a;n/a;n/a;27;63;1.2;448736.000000;0;0.0;0.0;0.0;28;66;147456.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;64;86;60;74;56;74;58;81;72;81;62;83;60;80;57;68;67;83;58;74;66;76;59;73;72;72;67;87;64;86;58;74
813614542;0;368500;1;35;0.0;-0.0000033;n/a;n/a;n/a;27;70;1.1;123456.000000;0;0.0;0.0;0.0;28;66;174272.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;60;80;60;71;63;69;61;67;94;68;64;86;59;88;64;77;58;81;62;74;65;69;60;69;74;68;60;100;62;78;60;70
813615540;0;368500;1;32;0.0;-0.0000026;n/a;n/a;n/a;27;70;1.1;507936.000000;0;0.0;0.0;0.0;28;127;159104.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;62;69;66;95;63;93;71;76;82;69;68;76;63;70;61;75;64;68;66;90;69;82;69;72;78;64;69;82;63;70;62;71
813616539;0;368500;1;34;0.0;0.0000025;n/a;n/a;n/a;27;70;1.2;221312.000000;0;0.0;0.0;0.0;28;66;179488.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;83;79;74;80;65;68;65;69;68;82;63;77;67;83;65;78;69;77;76;81;68;64;66;73;65;89;65;73;73;81;65;83
813617537;0;368500;1;34;0.0;-0.0000062;n/a;n/a;n/a;27;63;1.2;399490.031250;0;0.0;0.0;0.0;28;69;164557.765625;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;62;78;74;80;92;85;62;71;63;73;60;80;64;88;61;73;62;76;67;85;71;82;61;71;61;77;62;79;63;83;65;71
813618535;0;368500;1;34;0.0;-0.000016;n/a;n/a;n/a;27;70;1.1;429397.593750;0;0.0;0.0;0.0;28;66;182971.890625;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.3;16;62;71;68;73;68;84;81;80;68;79;67;84;66;69;63;76;63;72;66;87;65;79;71;80;66;96;70;82;63;67;67;73
813619534;0;368500;1;36;0.0;-0.0000049;n/a;n/a;n/a;27;70;1.1;157792.000000;0;0.0;0.0;0.0;28;66;194176.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;66;67;65;73;63;77;64;90;65;89;75;76;64;84;67;66;70;70;65;72;68;65;67;89;65;80;73;82;67;75;67;68
813620533;0;368500;1;32;0.0;-0.0000026;n/a;n/a;n/a;27;70;1.1;204832.000000;0;0.0;0.0;0.0;28;124;194368.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;66;91;65;94;62;72;73;71;64;73;60;70;64;75;63;74;61;93;65;87;62;69;98;74;64;70;65;72;63;77;64;78
813621532;0;368500;1;37;0.0;-0.000032;n/a;n/a;n/a;27;70;1.1;168544.000000;0;0.0;0.0;0.0;28;66;161408.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.3;16;61;83;59;93;61;70;78;77;68;73;62;89;62;81;69;72;61;77;60;83;59;69;79;71;65;69;58;88;59;81;64;70
813622530;0;368500;1;33;0.0;-0.000029;n/a;n/a;n/a;27;70;1.1;301984.000000;0;0.0;0.0;0.0;28;66;179232.000000;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.3;16;63;81;60;78;62;79;81;71;64;79;64;79;60;73;64;78;61;78;60;80;59;88;83;72;61;83;59;86;59;74;65;84
813623527;0;368500;1;34;0.0;-0.000010;n/a;n/a;n/a;27;70;1.1;305838.718750;0;0.0;0.0;0.0;28;3.0;181032.265625;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.3;16;65;66;59;68;63;72;59;85;85;74;62;76;60;90;58;92;64;70;60;69;63;73;60;79;78;77;67;72;60;93;63;84
813624526;0;368500;1;35;0.0;-0.000013;n/a;n/a;n/a;27;70;1.1;169746.031250;0;0.0;0.0;0.0;28;124;160634.921875;0;0.0;0.0;0.0;0.0;0.20;785948;1525224;95;1.4;16;63;75;63;67;68;73;63;68;68;78;68;82;59;91;58;80;60;90;62;69;67;78;67;71;76;78;76;79;61;91;64;81
