time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
813600335;0;368500;1;39;0.0;-0.0000096;n/a;n/a;n/a;27;70;1.0;15360.000000;0;0.0;0.0;0.0;27;0.0;92352.000000;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.3;16;66;87;62;83;67;81;73;81;68;87;62;82;69;78;75;73;58;81;63;85;65;86;62;74;66;80;66;83;66;77;72;77
813601333;0;368500;1;39;0.0;-0.0000018;n/a;n/a;n/a;27;64;1.1;61681.632812;0;0.0;0.0;0.0;28;198;103314.289062;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.3;16;67;80;69;85;71;81;68;81;63;72;66;78;69;88;65;81;62;79;65;82;76;76;65;90;67;78;76;77;72;85;66;83
813602332;0;368500;1;33;0.0;0.00000043;n/a;n/a;n/a;27;70;1.1;304382.468750;0;0.0;0.0;0.0;28;3.0;138645.421875;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.3;16;66;91;61;85;61;77;68;75;71;69;66;74;73;84;67;85;60;88;61;83;59;77;69;79;67;71;65;74;70;88;64;86
813603330;0;368500;1;32;0.0;-0.000000024;n/a;n/a;n/a;27;inf;1.2;424535.437500;0;0.0;0.0;0.0;28;0.0;194015.750000;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.4;16;68;90;62;97;64;69;64;72;86;73;70;72;62;70;64;75;62;93;66;84;67;66;68;71;81;75;61;77;64;69;67;80
813604328;0;368500;1;33;0.0;0.0000012;n/a;n/a;n/a;27;70;1.0;713152.000000;0;0.0;0.0;0.0;28;3.0;181952.000000;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.4;16;70;80;74;89;65;75;64;78;71;91;67;72;80;77;64;74;64;86;70;89;69;73;66;78;69;79;68;72;79;72;69;75
813605326;0;368500;1;30;0.0;-0.0000081;n/a;n/a;n/a;28;70;1.2;1161942.375000;0;0.0;0.0;0.0;28;85;128000.000000;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.4;16;73;77;68;78;74;81;65;92;66;87;68;71;71;74;69;78;78;72;66;84;75;80;68;83;66;90;67;73;75;74;68;77
813606325;0;368500;1;27;0.0;-0.000019;n/a;n/a;n/a;28;70;1.1;1657712.000000;0;0.0;0.0;0.0;28;3.0;177992.218750;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.6;16;75;82;72;76;64;79;77;85;66;87;63;84;65;83;63;75;69;80;64;84;69;80;71;87;64;75;72;85;63;82;68;84
813607324;0;368500;1;26;0.0;-0.0000075;n/a;n/a;n/a;27;70;1.2;1371072.000000;0;0.0;0.0;0.0;28;58;179968.000000;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.5;16;68;73;72;72;64;84;74;76;63;73;71;70;69;89;67;79;65;72;70;70;70;81;78;83;67;85;77;71;64;91;64;80
813608323;0;368500;1;30;0.0;-0.0000080;n/a;n/a;n/a;28;70;1.1;1576455.250000;0;0.0;0.0;0.0;28;3.0;130178.859375;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.6;16;65;82;71;72;66;74;64;92;64;95;63;89;74;74;80;73;67;78;73;73;67;70;64;73;62;93;63;81;71;69;71;69
813609322;0;368500;1;31;0.0;-0.000018;n/a;n/a;n/a;27;70;1.1;830361.437500;0;0.0;0.0;0.0;28;119;168931.734375;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.4;16;66;80;68;81;80;71;60;76;67;81;62;95;63;81;72;71;65;81;63;78;71;71;62;73;63;86;60;89;71;84;74;72
813610321;0;368500;1;33;0.0;-0.000032;n/a;n/a;n/a;27;70;1.1;669866.687500;0;0.0;0.0;0.0;28;3.0;142305.875000;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.4;16;64;77;67;83;81;79;68;83;63;66;70;72;64;81;64;65;63;71;65;78;75;84;68;89;63;71;73;76;64;84;68;70
813611319;0;368500;1;33;0.0;-0.000015;n/a;n/a;n/a;28;inf;1.3;467104.000000;0;0.0;0.0;0.0;28;3.0;148032.000000;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.4;16;63;77;69;76;64;83;71;85;64;80;83;74;67;75;69;82;62;80;66;69;66;85;70;82;66;86;86;73;66;73;67;79
813612317;0;368500;1;23;0.0;-0.0000078;n/a;n/a;n/a;28;70;1.1;3127125.500000;0;0.0;0.0;0.0;28;0.0;220404.859375;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.8;16;77;74;68;80;63;79;70;79;71;88;70;72;63;77;71;85;83;72;67;82;63;77;64;85;68;86;69;68;68;80;73;82
813613316;0;368500;1;26;0.0;-0.000012;n/a;n/a;n/a;28;70;1.2;1442698.375000;0;0.0;0.0;0.0;28;0.0;178222.218750;0;0.0;0.0;0.0;0.0;0.20;785956;1525224;95;1.6;16;66;71;68;81;64;75;72;77;79;78;67;80;67;86;67;88;63;71;66;81;64;84;70;76;79;77;73;81;68;96;68;81
