time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1086640.0;5;3393.939453;250666.671875;0.22;884468;1656792;29;2.4;15;75;75;87;62;62;75;75;100;75;62.0;75;62.0;100.0;87.0;87.0;100.0;75;75;62;62;100.0;100.0;62;62;62.0;100.0;75.0;75.0;62.0;49.0;75.0;62.0
1086640.0;5;1513.51355;111783.78125;0.22;884468;1656792;29;2.3;15;88;62;88;88;88;75;88;100;100;75.0;75;75.0;100.0;75.0;75.0;100.0;75;100;75;75;88.0;100.0;75;62;75.0;100.0;75.0;75.0;75.0;75.0;62.0;75.0
1086640.0;5;2871.794922;212102.5625;0.22;884468;1656792;29;2.3;15;75;88;75;75;100;62;75;100;75;62.0;75;75.0;100.0;62.0;75.0;100.0;75;75;75;75;62.0;100.0;75;75;75.0;75.0;62.0;50.0;62.0;75.0;62.0;62.0
1086650.0;5;1555.555542;114888.890625;0.22;884468;1656792;29;2.4;15;75;75;75;87;75;37;62;100;49;87.0;62;75.0;100.0;87.0;87.0;100.0;75;87;62;75;62.0;100.0;75;75;87.0;87.0;62.0;75.0;62.0;87.0;75.0;100.0
1086650.0;5;0.0;285241.375;0.22;884468;1656792;29;2.0;15;75;87;75;100;75;37;75;100;24;100.0;75;87.0;100.0;62.0;62.0;100.0;62;62;75;75;75.0;100.0;62;75;100.0;75.0;62.0;75.0;87.0;100.0;100.0;62.0
1086650.0;5;4480.0;330880.0;0.22;884468;1656792;29;1.2;15;75;75;75;100;75;75;87;100;62;87.0;62;87.0;100.0;62.0;62.0;100.0;62;75;62;75;62.0;100.0;37;75;100.0;75.0;62.0;75.0;75.0;87.0;87.0;62.0
1086650.0;5;3612.90332;266838.71875;0.22;884468;1656792;29;2.3;15;75;88;100;75;75;75;88;100;100;62.0;100;62.0;100.0;75.0;100.0;100.0;75;75;75;88;62.0;88.0;62;75;62.0;100.0;75.0;88.0;88.0;88.0;75.0;75.0
1086650.0;5;3393.939453;376000.0;0.22;884468;1656792;29;2.4;15;87;62;100;87;87;75;75;100;100;62.0;75;87.0;100.0;100.0;100.0;100.0;62;75;75;75;75.0;100.0;62;87;75.0;100.0;75.0;100.0;100.0;100.0;75.0;87.0
1086650.0;5;2947.368408;326526.3125;0.22;884468;1656792;29;2.0;15;75;75;100;88;75;75;88;100;62;88.0;75;100.0;100.0;100.0;75.0;100.0;88;100;62;75;62.0;75.0;75;50;100.0;75.0;62.0;62.0;100.0;88.0;62.0;50.0
1086650.0;5;3294.117676;121647.0625;0.22;884468;1656792;29;2.7;15;88;75;75;75;75;75;75;100;62;75.0;75;100.0;100.0;100.0;75.0;100.0;75;62;75;62;75.0;62.0;75;75;100.0;75.0;62.0;75.0;100.0;75.0;75.0;62.0
1086650.0;5;2604.651123;288558.125;0.22;884468;1656792;29;2.4;15;75;87;100;75;75;100;62;100;100;75.0;75;100.0;100.0;75.0;75.0;100.0;75;75;75;75;75.0;75.0;75;75;100.0;75.0;75.0;75.0;100.0;100.0;87.0;75.0
1086650.0;5;1600.0;0.0;0.22;884468;1656792;29;2.4;15;75;87;87;75;87;100;75;100;100;87.0;75;100.0;100.0;49.0;62.0;100.0;75;87;75;75;75.0;87.0;62;87;100.0;75.0;62.0;100.0;100.0;100.0;87.0;75.0
1086660.0;5;2604.651123;192372.09375;0.22;884468;1656792;29;2.4;15;75;75;87;87;75;100;87;100;100;75.0;75;75.0;100.0;87.0;62.0;100.0;75;75;75;87;62.0;87.0;62;87;62.0;75.0;62.0;100.0;75.0;100.0;75.0;87.0
1086660.0;5;0.0;114888.890625;0.22;884468;1656792;29;2.4;15;87;87;87;87;75;100;100;100;100;87.0;75;87.0;100.0;75.0;75.0;100.0;62;75;62;75;62.0;75.0;49;62;87.0;75.0;62.0;100.0;75.0;100.0;87.0;87.0
