time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
83148000;0;3350;1;-11.0;11.0;-1.3e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;75.0;87.0;62.0;100.0;100.0;87.0;100.0;100.0;100.0;75.0;75.0;100.0;100.0;100.0;100.0;87.0;62.0;100.0;62.0;62.0;75.0;75.0;62.0;75.0;62.0;62.0;75.0;75.0;87.0;62.0;75.0;75.0
83148077;0;3350;1;-11.0;11.0;-1.1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;75.0;62.0;88.0;100.0;88.0;75.0;100.0;100.0;75.0;75.0;75.0;100.0;100.0;100.0;75.0;75.0;75.0;100.0;75.0;88.0;75.0;75.0;62.0;75.0;75.0;88.0;62.0;75.0;100.0;88.0;100.0;100.0
83148154;0;3350;1;-11.0;11.0;-1.3e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;75.0;100.0;62.0;100.0;87.0;87.0;100.0;100.0;100.0;87.0;87.0;100.0;100.0;100.0;87.0;75.0;62.0;75.0;62.0;87.0;62.0;75.0;75.0;87.0;87.0;62.0;62.0;75.0;100.0;75.0;100.0;100.0
83148231;0;3350;1;-11.0;11.0;-1.5e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;88.0;75.0;88.0;88.0;88.0;75.0;100.0;100.0;75.0;75.0;100.0;100.0;100.0;100.0;88.0;75.0;75.0;88.0;75.0;88.0;75.0;62.0;25.0;62.0;88.0;75.0;62.0;100.0;100.0;62.0;62.0;100.0
83148309;0;3350;1;-11.0;11.0;-1.4e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;87.0;87.0;75.0;87.0;100.0;75.0;100.0;100.0;75.0;100.0;100.0;100.0;100.0;100.0;87.0;75.0;75.0;75.0;75.0;75.0;75.0;62.0;75.0;49.0;62.0;75.0;75.0;62.0;87.0;75.0;75.0;62.0
83148387;0;3350;1;-11.0;11.0;-1.5e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;88.0;75.0;75.0;75.0;88.0;75.0;100.0;100.0;75.0;88.0;100.0;100.0;100.0;100.0;62.0;75.0;75.0;75.0;62.0;75.0;62.0;75.0;38.0;62.0;75.0;75.0;62.0;88.0;88.0;62.0;62.0;75.0
83148465;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.4;18;75.0;75.0;75.0;75.0;75.0;75.0;100.0;100.0;75.0;100.0;87.0;100.0;100.0;100.0;100.0;75.0;75.0;87.0;75.0;75.0;75.0;75.0;49.0;75.0;62.0;49.0;62.0;100.0;62.0;75.0;75.0;49.0
83148543;0;3350;1;-11.0;11.0;-1.1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.4;18;75.0;87.0;75.0;75.0;75.0;87.0;100.0;100.0;75.0;100.0;75.0;87.0;100.0;100.0;75.0;100.0;62.0;75.0;62.0;75.0;62.0;87.0;49.0;87.0;62.0;75.0;75.0;87.0;37.0;62.0;62.0;75.0
83148620;0;3350;1;-11.0;11.0;-1.1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;100.0;88.0;75.0;88.0;75.0;75.0;100.0;100.0;88.0;100.0;75.0;100.0;100.0;100.0;75.0;100.0;88.0;75.0;75.0;75.0;62.0;75.0;38.0;75.0;75.0;75.0;75.0;88.0;100.0;62.0;62.0;100.0
83148697;0;3350;1;-11.0;11.0;-1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;75.0;75.0;75.0;75.0;100.0;75.0;100.0;75.0;100.0;87.0;75.0;100.0;100.0;100.0;100.0;100.0;62.0;75.0;75.0;62.0;75.0;62.0;75.0;100.0;62.0;87.0;87.0;100.0;100.0;75.0;87.0;100.0
83148774;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;100.0;75.0;88.0;88.0;100.0;75.0;100.0;75.0;100.0;75.0;75.0;100.0;100.0;100.0;75.0;100.0;50.0;75.0;62.0;75.0;75.0;62.0;75.0;100.0;75.0;100.0;88.0;100.0;100.0;75.0;75.0;88.0
83148851;0;3350;1;-11.0;11.0;-9.7e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;100.0;88.0;75.0;75.0;100.0;75.0;100.0;75.0;100.0;75.0;88.0;100.0;100.0;100.0;88.0;100.0;88.0;75.0;75.0;75.0;62.0;62.0;88.0;100.0;75.0;88.0;75.0;62.0;100.0;75.0;75.0;100.0
83148927;0;3350;1;-11.0;11.0;-1.1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;100.0;75.0;87.0;75.0;100.0;75.0;100.0;62.0;100.0;75.0;62.0;100.0;100.0;100.0;87.0;100.0;75.0;75.0;75.0;62.0;37.0;75.0;75.0;100.0;75.0;62.0;87.0;100.0;75.0;62.0;75.0;100.0
83149005;0;3350;1;-11.0;11.0;-1.3e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.2;18;100.0;88.0;75.0;75.0;100.0;75.0;100.0;75.0;100.0;100.0;88.0;100.0;100.0;100.0;75.0;62.0;88.0;75.0;62.0;75.0;88.0;62.0;75.0;100.0;88.0;75.0;75.0;88.0;100.0;88.0;62.0;100.0
83149083;0;3350;1;-11.0;11.0;-1.6e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;100.0;75.0;75.0;87.0;87.0;75.0;100.0;100.0;87.0;100.0;75.0;100.0;100.0;62.0;75.0;62.0;75.0;75.0;75.0;75.0;87.0;75.0;62.0;62.0;75.0;62.0;75.0;87.0;87.0;100.0;75.0;87.0
83149161;0;3350;1;-11.0;11.0;-1.4e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;100.0;75.0;87.0;75.0;87.0;75.0;100.0;100.0;87.0;100.0;100.0;100.0;100.0;75.0;87.0;100.0;87.0;75.0;87.0;75.0;100.0;87.0;62.0;75.0;75.0;75.0;87.0;75.0;100.0;100.0;75.0;100.0
83149237;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;100.0;88.0;75.0;88.0;75.0;75.0;100.0;100.0;75.0;100.0;100.0;100.0;100.0;88.0;75.0;62.0;75.0;75.0;100.0;75.0;100.0;100.0;75.0;75.0;62.0;88.0;75.0;75.0;100.0;88.0;75.0;100.0
83149314;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;100.0;88.0;88.0;75.0;75.0;75.0;100.0;100.0;88.0;38.0;100.0;75.0;100.0;88.0;88.0;88.0;88.0;75.0;100.0;75.0;100.0;100.0;88.0;75.0;75.0;88.0;62.0;75.0;100.0;75.0;62.0;100.0
83149390;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;100.0;75.0;75.0;75.0;87.0;75.0;100.0;100.0;62.0;100.0;100.0;49.0;100.0;75.0;75.0;100.0;87.0;87.0;100.0;75.0;100.0;87.0;75.0;49.0;75.0;75.0;75.0;87.0;100.0;75.0;75.0;100.0
83149467;0;3350;1;-11.0;11.0;-1.1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;100.0;75.0;49.0;87.0;62.0;62.0;100.0;100.0;75.0;62.0;100.0;87.0;100.0;87.0;75.0;100.0;62.0;62.0;100.0;75.0;75.0;100.0;75.0;62.0;62.0;87.0;62.0;75.0;49.0;62.0;62.0;37.0
83149544;0;3350;1;-11.0;11.0;-9.5e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;88.0;75.0;25.0;75.0;100.0;100.0;100.0;100.0;88.0;75.0;88.0;75.0;100.0;75.0;75.0;100.0;88.0;88.0;100.0;62.0;62.0;62.0;50.0;62.0;75.0;88.0;75.0;100.0;75.0;75.0;50.0;100.0
83149621;0;3350;1;-11.0;11.0;-1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;75.0;100.0;50.0;75.0;100.0;100.0;100.0;100.0;75.0;75.0;75.0;75.0;100.0;75.0;75.0;100.0;75.0;75.0;100.0;75.0;88.0;75.0;75.0;75.0;75.0;100.0;75.0;100.0;88.0;75.0;75.0;62.0
83149699;0;3350;1;-11.0;11.0;-9.5e-07;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;87.0;75.0;100.0;75.0;100.0;100.0;100.0;100.0;75.0;87.0;87.0;87.0;100.0;87.0;87.0;100.0;75.0;100.0;100.0;62.0;87.0;75.0;75.0;75.0;75.0;100.0;75.0;75.0;100.0;75.0;62.0;62.0
83149776;0;3350;1;-11.0;11.0;-1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;75.0;62.0;75.0;87.0;100.0;100.0;100.0;100.0;87.0;87.0;75.0;100.0;100.0;75.0;87.0;87.0;62.0;100.0;100.0;75.0;75.0;75.0;49.0;75.0;87.0;75.0;75.0;62.0;87.0;62.0;75.0;75.0
83149853;0;3350;1;-11.0;11.0;-1.3e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;75.0;88.0;88.0;75.0;100.0;100.0;100.0;100.0;88.0;100.0;75.0;88.0;100.0;75.0;62.0;75.0;75.0;100.0;100.0;75.0;62.0;75.0;75.0;75.0;75.0;75.0;62.0;75.0;50.0;62.0;62.0;62.0
83149930;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.4;18;87.0;75.0;62.0;75.0;100.0;100.0;100.0;100.0;75.0;100.0;75.0;100.0;100.0;75.0;75.0;62.0;75.0;87.0;100.0;75.0;75.0;75.0;75.0;62.0;75.0;62.0;62.0;75.0;62.0;75.0;75.0;75.0
83150007;0;3350;1;-11.0;11.0;-1.1e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;1.6;18;75.0;75.0;88.0;88.0;100.0;100.0;100.0;100.0;75.0;88.0;75.0;100.0;100.0;88.0;88.0;75.0;75.0;100.0;88.0;75.0;50.0;88.0;50.0;75.0;75.0;38.0;75.0;62.0;62.0;75.0;62.0;100.0
83150085;0;3350;1;-11.0;11.0;-1.2e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.0;18;75.0;87.0;87.0;87.0;100.0;100.0;100.0;100.0;75.0;100.0;75.0;75.0;100.0;75.0;87.0;87.0;75.0;87.0;75.0;75.0;62.0;49.0;75.0;75.0;75.0;100.0;75.0;75.0;100.0;75.0;75.0;100.0
83150163;0;3350;1;-11.0;11.0;-1.3e-06;;;;0.0;142.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.24;951980;1719460;29.0;2.3;18;88.0;88.0;75.0;75.0;88.0;88.0;100.0;100.0;88.0;75.0;62.0;88.0;100.0;75.0;75.0;75.0;75.0;88.0;62.0;88.0;88.0;88.0;75.0;88.0;38.0;100.0;50.0;88.0;88.0;75.0;75.0;75.0
